application_id,customer_id,loan_amount,loan_type,source_channel,current_stage,ask_ailo_used,ocr_documents_scanned,lender_id,offered_rate,inquiry_started_at,ace_prefill_at,neo_matched_at,lender_approved_at,settled_at,mins_to_prefill,mins_to_match
app_659,app_659,22191.98,Home Loan,Organic,Settled & Funded,0,3,42.0,10.46,2025-07-24 05:17:03.000000,2025-07-24 05:24:03.000000,2025-07-24 05:27:03.000000,2025-08-04 05:27:03.000000,2025-08-08 05:27:03.000000,7.0,3.0
app_660,app_660,138783.59,Car / Asset Finance,TikTok/Meta Ads,Settled & Funded,0,4,153.0,12.41,2025-10-21 22:05:17.000000,2025-10-21 22:13:17.000000,2025-10-21 22:15:17.000000,2025-10-22 22:15:17.000000,2025-10-26 22:15:17.000000,8.0,2.0
app_661,app_661,98842.41,Car / Asset Finance,Organic,Settled & Funded,0,4,33.0,11.41,2025-06-17 20:14:29.000000,2025-06-17 20:16:29.000000,2025-06-17 20:22:29.000000,2025-06-23 20:22:29.000000,2025-06-29 20:22:29.000000,2.0,6.0
app_662,app_662,92208.07,Business / Equipment,Synapses API,Project Neo Matched,0,2,33.0,11.08,2025-05-12 15:38:25.000000,2025-05-12 15:47:25.000000,2025-05-12 15:51:25.000000,,,9.0,4.0
app_663,app_663,141016.28,Car / Asset Finance,Mortgage Broker,Settled & Funded,0,1,202.0,8.05,2025-07-10 15:12:53.000000,2025-07-10 15:14:53.000000,2025-07-10 15:15:53.000000,2025-07-19 15:15:53.000000,2025-07-22 15:15:53.000000,2.0,1.0
app_664,app_664,46167.08,Car / Asset Finance,Organic,Lender Approved,0,2,67.0,11.25,2025-07-14 11:43:17.000000,2025-07-14 11:47:17.000000,2025-07-14 11:52:17.000000,2025-07-28 11:52:17.000000,,4.0,5.0
app_665,app_665,39891.52,Car / Asset Finance,Synapses API,Project Neo Matched,1,2,215.0,4.53,2026-03-04 22:26:09.000000,2026-03-04 22:32:09.000000,2026-03-04 22:45:09.000000,,,6.0,13.0
app_666,app_666,12277.03,Personal Loan,Mortgage Broker,Settled & Funded,0,1,167.0,4.57,2025-12-09 04:13:41.000000,2025-12-09 04:22:41.000000,2025-12-09 04:23:41.000000,2025-12-12 04:23:41.000000,2025-12-19 04:23:41.000000,9.0,1.0
app_667,app_667,40128.23,Car / Asset Finance,Synapses API,Inquiry Started,0,0,,,2025-11-03 05:28:40.000000,,,,,,
app_668,app_668,64897.74,Home Loan,Synapses API,Settled & Funded,0,4,178.0,7.38,2025-05-22 21:20:21.000000,2025-05-22 21:28:21.000000,2025-05-22 21:32:21.000000,2025-06-01 21:32:21.000000,2025-06-06 21:32:21.000000,8.0,4.0
app_669,app_669,43843.55,Personal Loan,Organic,Settled & Funded,1,4,92.0,7.9,2025-10-11 23:09:51.000000,2025-10-11 23:12:51.000000,2025-10-11 23:25:51.000000,2025-10-14 23:25:51.000000,2025-10-20 23:25:51.000000,3.0,13.0
app_670,app_670,60675.31,Home Loan,Synapses API,Project Neo Matched,0,2,216.0,7.76,2025-05-16 15:03:04.000000,2025-05-16 15:05:04.000000,2025-05-16 15:11:04.000000,,,2.0,6.0
app_671,app_671,140819.52,Personal Loan,TikTok/Meta Ads,Inquiry Started,1,0,,,2026-01-11 22:19:00.000000,,,,,,
app_672,app_672,104524.33,Personal Loan,Synapses API,Settled & Funded,1,2,8.0,6.99,2025-09-17 21:55:10.000000,2025-09-17 22:03:10.000000,2025-09-17 22:09:10.000000,2025-09-26 22:09:10.000000,2025-10-02 22:09:10.000000,8.0,6.0
app_673,app_673,80932.9,Personal Loan,Organic,Project Neo Matched,1,4,112.0,11.96,2025-06-30 22:44:58.000000,2025-06-30 22:46:58.000000,2025-06-30 22:49:58.000000,,,2.0,3.0
app_674,app_674,6875.34,Home Loan,Organic,Inquiry Started,0,0,,,2026-03-01 20:01:07.000000,,,,,,
app_675,app_675,95059.65,Car / Asset Finance,Synapses API,Project Neo Matched,0,2,145.0,6.42,2025-09-17 00:20:25.000000,2025-09-17 00:29:25.000000,2025-09-17 00:33:25.000000,,,9.0,4.0
app_676,app_676,53087.22,Business / Equipment,TikTok/Meta Ads,Settled & Funded,1,1,56.0,7.78,2025-12-30 22:41:03.000000,2025-12-30 22:44:03.000000,2025-12-30 22:48:03.000000,2026-01-08 22:48:03.000000,2026-01-15 22:48:03.000000,3.0,4.0
app_677,app_677,35731.26,Business / Equipment,TikTok/Meta Ads,Settled & Funded,0,4,29.0,5.04,2025-09-09 04:47:22.000000,2025-09-09 04:49:22.000000,2025-09-09 05:01:22.000000,2025-09-19 05:01:22.000000,2025-09-24 05:01:22.000000,2.0,12.0
app_678,app_678,111452.46,Personal Loan,Mortgage Broker,Settled & Funded,1,4,7.0,9.56,2025-11-06 10:54:16.000000,2025-11-06 11:04:16.000000,2025-11-06 11:12:16.000000,2025-11-11 11:12:16.000000,2025-11-14 11:12:16.000000,10.0,8.0
app_679,app_679,142832.49,Business / Equipment,Organic,Settled & Funded,1,4,22.0,10.4,2025-11-11 10:47:43.000000,2025-11-11 10:57:43.000000,2025-11-11 10:58:43.000000,2025-11-25 10:58:43.000000,2025-11-28 10:58:43.000000,10.0,1.0
app_680,app_680,54120.03,Personal Loan,TikTok/Meta Ads,Settled & Funded,0,3,176.0,11.9,2026-02-18 04:12:36.000000,2026-02-18 04:22:36.000000,2026-02-18 04:29:36.000000,2026-02-25 04:29:36.000000,2026-03-02 04:29:36.000000,10.0,7.0
app_681,app_681,82607.91,Personal Loan,Organic,Project Neo Matched,0,2,214.0,8.04,2025-06-09 10:06:25.000000,2025-06-09 10:12:25.000000,2025-06-09 10:26:25.000000,,,6.0,14.0
app_682,app_682,149015.72,Home Loan,Organic,Project Neo Matched,0,1,29.0,4.53,2025-04-17 07:58:22.000000,2025-04-17 08:01:22.000000,2025-04-17 08:07:22.000000,,,3.0,6.0
app_683,app_683,11204.68,Car / Asset Finance,Synapses API,Settled & Funded,0,1,199.0,9.9,2025-05-18 19:25:12.000000,2025-05-18 19:29:12.000000,2025-05-18 19:35:12.000000,2025-05-25 19:35:12.000000,2025-05-26 19:35:12.000000,4.0,6.0
app_684,app_684,53175.33,Car / Asset Finance,Organic,Project Neo Matched,1,4,75.0,9.97,2025-10-02 16:24:38.000000,2025-10-02 16:33:38.000000,2025-10-02 16:43:38.000000,,,9.0,10.0
app_685,app_685,119871.14,Car / Asset Finance,Synapses API,Settled & Funded,0,4,204.0,8.14,2025-12-02 08:09:01.000000,2025-12-02 08:17:01.000000,2025-12-02 08:26:01.000000,2025-12-08 08:26:01.000000,2025-12-13 08:26:01.000000,8.0,9.0
app_686,app_686,7771.6,Home Loan,Mortgage Broker,Settled & Funded,0,1,206.0,6.15,2026-03-14 11:42:24.000000,2026-03-14 11:45:24.000000,2026-03-14 11:48:24.000000,2026-03-21 11:48:24.000000,2026-03-24 11:48:24.000000,3.0,3.0
app_687,app_687,36875.76,Personal Loan,Mortgage Broker,Inquiry Started,0,0,,,2026-02-18 21:15:04.000000,,,,,,
app_688,app_688,7728.2,Business / Equipment,Synapses API,Settled & Funded,0,2,6.0,6.3,2025-05-25 08:04:55.000000,2025-05-25 08:05:55.000000,2025-05-25 08:07:55.000000,2025-05-26 08:07:55.000000,2025-05-28 08:07:55.000000,1.0,2.0
app_689,app_689,48908.38,Personal Loan,Organic,Settled & Funded,0,4,40.0,6.6,2026-02-11 06:17:22.000000,2026-02-11 06:18:22.000000,2026-02-11 06:21:22.000000,2026-02-12 06:21:22.000000,2026-02-18 06:21:22.000000,1.0,3.0
app_690,app_690,148244.81,Personal Loan,Organic,Inquiry Started,0,0,,,2025-09-12 17:48:54.000000,,,,,,
app_691,app_691,16008.38,Home Loan,Organic,Inquiry Started,1,0,,,2025-05-31 19:44:52.000000,,,,,,
app_692,app_692,104183.11,Car / Asset Finance,Organic,Lender Approved,1,3,48.0,4.6,2025-06-21 05:42:22.000000,2025-06-21 05:50:22.000000,2025-06-21 06:01:22.000000,2025-07-04 06:01:22.000000,,8.0,11.0
app_693,app_693,19975.49,Home Loan,Synapses API,Inquiry Started,0,0,,,2026-02-17 00:23:20.000000,,,,,,
app_694,app_694,90701.56,Home Loan,Synapses API,Settled & Funded,0,4,185.0,7.22,2025-04-20 10:59:16.000000,2025-04-20 11:08:16.000000,2025-04-20 11:14:16.000000,2025-05-02 11:14:16.000000,2025-05-09 11:14:16.000000,9.0,6.0
app_695,app_695,74408.06,Home Loan,Mortgage Broker,Project Neo Matched,0,1,199.0,4.58,2025-11-16 03:55:04.000000,2025-11-16 03:57:04.000000,2025-11-16 04:11:04.000000,,,2.0,14.0
app_696,app_696,130990.11,Car / Asset Finance,Synapses API,Inquiry Started,1,0,,,2026-01-29 04:53:15.000000,,,,,,
app_697,app_697,28718.58,Home Loan,Synapses API,Settled & Funded,0,1,100.0,5.26,2025-04-29 23:29:58.000000,2025-04-29 23:30:58.000000,2025-04-29 23:38:58.000000,2025-05-02 23:38:58.000000,2025-05-08 23:38:58.000000,1.0,8.0
app_698,app_698,82436.9,Car / Asset Finance,Synapses API,Settled & Funded,1,4,95.0,6.53,2025-07-10 07:39:32.000000,2025-07-10 07:47:32.000000,2025-07-10 07:52:32.000000,2025-07-24 07:52:32.000000,2025-07-25 07:52:32.000000,8.0,5.0
app_699,app_699,36782.67,Car / Asset Finance,TikTok/Meta Ads,Settled & Funded,1,2,40.0,6.98,2025-11-02 13:37:54.000000,2025-11-02 13:38:54.000000,2025-11-02 13:42:54.000000,2025-11-15 13:42:54.000000,2025-11-19 13:42:54.000000,1.0,4.0
app_700,app_700,126588.25,Business / Equipment,TikTok/Meta Ads,Project Neo Matched,1,2,88.0,7.39,2025-09-06 10:26:29.000000,2025-09-06 10:31:29.000000,2025-09-06 10:43:29.000000,,,5.0,12.0
app_701,app_701,23701.38,Car / Asset Finance,Synapses API,Settled & Funded,0,1,210.0,7.05,2026-02-01 18:25:08.000000,2026-02-01 18:32:08.000000,2026-02-01 18:42:08.000000,2026-02-10 18:42:08.000000,2026-02-16 18:42:08.000000,7.0,10.0
app_702,app_702,102875.97,Home Loan,Synapses API,Settled & Funded,0,4,200.0,7.94,2026-03-05 05:06:30.000000,2026-03-05 05:14:30.000000,2026-03-05 05:23:30.000000,2026-03-15 05:23:30.000000,2026-03-16 05:23:30.000000,8.0,9.0
app_703,app_703,27054.49,Personal Loan,Synapses API,Inquiry Started,0,0,,,2025-12-23 18:22:00.000000,,,,,,
app_704,app_704,44800.71,Car / Asset Finance,Organic,Settled & Funded,0,1,38.0,12.43,2025-12-02 00:07:31.000000,2025-12-02 00:11:31.000000,2025-12-02 00:18:31.000000,2025-12-09 00:18:31.000000,2025-12-11 00:18:31.000000,4.0,7.0
app_705,app_705,96686.05,Business / Equipment,Synapses API,Settled & Funded,0,3,197.0,12.2,2025-10-03 05:44:43.000000,2025-10-03 05:54:43.000000,2025-10-03 06:04:43.000000,2025-10-16 06:04:43.000000,2025-10-23 06:04:43.000000,10.0,10.0
app_706,app_706,105642.58,Personal Loan,TikTok/Meta Ads,Settled & Funded,0,2,24.0,5.63,2025-12-04 05:56:04.000000,2025-12-04 06:01:04.000000,2025-12-04 06:08:04.000000,2025-12-09 06:08:04.000000,2025-12-11 06:08:04.000000,5.0,7.0
app_707,app_707,110734.9,Car / Asset Finance,Mortgage Broker,Settled & Funded,1,3,171.0,10.07,2025-05-08 23:45:38.000000,2025-05-08 23:54:38.000000,2025-05-08 23:57:38.000000,2025-05-11 23:57:38.000000,2025-05-15 23:57:38.000000,9.0,3.0
app_708,app_708,5272.11,Business / Equipment,Organic,Project Neo Matched,1,1,128.0,9.32,2025-10-06 19:04:34.000000,2025-10-06 19:14:34.000000,2025-10-06 19:24:34.000000,,,10.0,10.0
app_709,app_709,5015.91,Car / Asset Finance,Synapses API,Inquiry Started,1,0,,,2026-03-05 05:51:45.000000,,,,,,
app_710,app_710,11603.86,Home Loan,Mortgage Broker,Lender Approved,0,1,26.0,8.19,2025-11-18 20:59:56.000000,2025-11-18 21:09:56.000000,2025-11-18 21:12:56.000000,2025-11-23 21:12:56.000000,,10.0,3.0
app_711,app_711,43622.14,Business / Equipment,TikTok/Meta Ads,Settled & Funded,0,3,15.0,10.88,2025-05-27 10:05:07.000000,2025-05-27 10:14:07.000000,2025-05-27 10:22:07.000000,2025-06-02 10:22:07.000000,2025-06-06 10:22:07.000000,9.0,8.0
app_712,app_712,101400.52,Car / Asset Finance,Organic,Settled & Funded,1,3,43.0,9.11,2025-11-05 02:16:30.000000,2025-11-05 02:19:30.000000,2025-11-05 02:33:30.000000,2025-11-18 02:33:30.000000,2025-11-20 02:33:30.000000,3.0,14.0
app_713,app_713,5992.49,Personal Loan,Organic,Project Neo Matched,0,1,38.0,12.18,2025-06-30 00:20:29.000000,2025-06-30 00:27:29.000000,2025-06-30 00:42:29.000000,,,7.0,15.0
app_714,app_714,73720.17,Home Loan,Synapses API,Settled & Funded,0,3,21.0,5.13,2026-01-23 08:06:34.000000,2026-01-23 08:11:34.000000,2026-01-23 08:21:34.000000,2026-01-28 08:21:34.000000,2026-02-02 08:21:34.000000,5.0,10.0
app_715,app_715,42080.7,Car / Asset Finance,Organic,Settled & Funded,1,1,220.0,9.97,2026-03-01 07:50:22.000000,2026-03-01 07:58:22.000000,2026-03-01 08:02:22.000000,2026-03-06 08:02:22.000000,2026-03-09 08:02:22.000000,8.0,4.0
app_716,app_716,39061.38,Home Loan,Organic,Settled & Funded,0,3,15.0,5.66,2025-11-22 09:34:06.000000,2025-11-22 09:35:06.000000,2025-11-22 09:47:06.000000,2025-11-27 09:47:06.000000,2025-12-04 09:47:06.000000,1.0,12.0
app_717,app_717,88242.46,Car / Asset Finance,TikTok/Meta Ads,Settled & Funded,0,3,67.0,9.69,2026-01-02 22:12:13.000000,2026-01-02 22:15:13.000000,2026-01-02 22:27:13.000000,2026-01-13 22:27:13.000000,2026-01-20 22:27:13.000000,3.0,12.0
app_718,app_718,35623.52,Business / Equipment,Synapses API,Settled & Funded,0,2,29.0,4.87,2026-03-15 08:02:08.000000,2026-03-15 08:04:08.000000,2026-03-15 08:11:08.000000,2026-03-19 08:11:08.000000,2026-03-26 08:11:08.000000,2.0,7.0
app_719,app_719,53245.78,Car / Asset Finance,Synapses API,Lender Approved,1,4,172.0,4.86,2025-10-03 13:45:59.000000,2025-10-03 13:55:59.000000,2025-10-03 13:59:59.000000,2025-10-17 13:59:59.000000,,10.0,4.0
app_720,app_720,105876.62,Car / Asset Finance,Mortgage Broker,Project Neo Matched,1,4,221.0,10.11,2025-09-03 13:58:04.000000,2025-09-03 14:04:04.000000,2025-09-03 14:15:04.000000,,,6.0,11.0
app_721,app_721,39805.16,Car / Asset Finance,TikTok/Meta Ads,Inquiry Started,0,0,,,2026-01-28 06:40:07.000000,,,,,,
app_722,app_722,81687.48,Personal Loan,Mortgage Broker,Project Neo Matched,0,2,9.0,7.7,2026-02-17 01:02:30.000000,2026-02-17 01:07:30.000000,2026-02-17 01:21:30.000000,,,5.0,14.0
app_723,app_723,64590.3,Business / Equipment,Synapses API,Project Neo Matched,1,4,69.0,10.08,2025-07-05 00:27:40.000000,2025-07-05 00:37:40.000000,2025-07-05 00:39:40.000000,,,10.0,2.0
app_724,app_724,32170.79,Home Loan,Organic,Inquiry Started,1,0,,,2025-09-10 03:50:33.000000,,,,,,
app_725,app_725,13934.69,Home Loan,Organic,Lender Approved,1,4,222.0,9.22,2025-07-22 19:22:25.000000,2025-07-22 19:23:25.000000,2025-07-22 19:24:25.000000,2025-07-23 19:24:25.000000,,1.0,1.0
app_726,app_726,135511.66,Home Loan,Organic,Inquiry Started,1,0,,,2025-06-14 19:26:21.000000,,,,,,
app_727,app_727,137703.14,Business / Equipment,TikTok/Meta Ads,Settled & Funded,0,4,66.0,8.6,2025-03-18 22:56:57.000000,2025-03-18 23:04:57.000000,2025-03-18 23:05:57.000000,2025-03-29 23:05:57.000000,2025-03-31 23:05:57.000000,8.0,1.0
app_728,app_728,5449.27,Home Loan,Organic,Lender Approved,0,1,171.0,11.14,2025-08-27 05:02:12.000000,2025-08-27 05:10:12.000000,2025-08-27 05:24:12.000000,2025-09-08 05:24:12.000000,,8.0,14.0
app_729,app_729,103251.17,Business / Equipment,Organic,Settled & Funded,1,2,198.0,7.05,2025-11-12 21:51:10.000000,2025-11-12 21:59:10.000000,2025-11-12 22:01:10.000000,2025-11-24 22:01:10.000000,2025-11-27 22:01:10.000000,8.0,2.0
app_730,app_730,85544.73,Car / Asset Finance,Synapses API,Settled & Funded,1,2,197.0,6.11,2025-11-23 00:28:45.000000,2025-11-23 00:33:45.000000,2025-11-23 00:41:45.000000,2025-12-06 00:41:45.000000,2025-12-09 00:41:45.000000,5.0,8.0
app_731,app_731,46174.54,Business / Equipment,TikTok/Meta Ads,Settled & Funded,1,4,48.0,9.29,2026-01-15 03:25:14.000000,2026-01-15 03:26:14.000000,2026-01-15 03:28:14.000000,2026-01-21 03:28:14.000000,2026-01-22 03:28:14.000000,1.0,2.0
app_732,app_732,95047.24,Home Loan,Synapses API,Settled & Funded,0,1,96.0,11.57,2025-09-14 03:54:38.000000,2025-09-14 03:58:38.000000,2025-09-14 04:11:38.000000,2025-09-19 04:11:38.000000,2025-09-25 04:11:38.000000,4.0,13.0
app_733,app_733,120421.8,Business / Equipment,Mortgage Broker,Project Neo Matched,0,3,140.0,5.65,2025-11-11 11:33:23.000000,2025-11-11 11:43:23.000000,2025-11-11 11:57:23.000000,,,10.0,14.0
app_734,app_734,114712.08,Car / Asset Finance,Synapses API,Settled & Funded,1,2,67.0,9.64,2025-09-29 22:42:49.000000,2025-09-29 22:43:49.000000,2025-09-29 22:44:49.000000,2025-10-02 22:44:49.000000,2025-10-08 22:44:49.000000,1.0,1.0
app_735,app_735,29347.32,Home Loan,Synapses API,Project Neo Matched,1,2,223.0,9.1,2026-02-09 16:16:20.000000,2026-02-09 16:25:20.000000,2026-02-09 16:33:20.000000,,,9.0,8.0
app_736,app_736,110280.04,Business / Equipment,Organic,Project Neo Matched,0,4,17.0,7.64,2025-11-19 16:35:33.000000,2025-11-19 16:36:33.000000,2025-11-19 16:40:33.000000,,,1.0,4.0
app_737,app_737,42224.94,Business / Equipment,Organic,Settled & Funded,1,4,199.0,12.48,2026-03-15 10:18:45.000000,2026-03-15 10:26:45.000000,2026-03-15 10:39:45.000000,2026-03-27 10:39:45.000000,2026-04-02 10:39:45.000000,8.0,13.0
app_738,app_738,122661.99,Home Loan,TikTok/Meta Ads,Project Neo Matched,1,4,224.0,9.13,2025-05-31 03:41:34.000000,2025-05-31 03:51:34.000000,2025-05-31 03:58:34.000000,,,10.0,7.0
app_739,app_739,123014.87,Personal Loan,Organic,Inquiry Started,1,0,,,2025-08-03 07:19:28.000000,,,,,,
app_740,app_740,76248.11,Business / Equipment,Organic,Project Neo Matched,0,4,200.0,10.64,2025-10-22 22:24:39.000000,2025-10-22 22:26:39.000000,2025-10-22 22:36:39.000000,,,2.0,10.0
app_741,app_741,121296.6,Personal Loan,Synapses API,Inquiry Started,0,0,,,2025-09-19 15:46:15.000000,,,,,,
app_742,app_742,44016.66,Business / Equipment,Organic,Settled & Funded,0,3,174.0,11.76,2026-02-26 13:15:13.000000,2026-02-26 13:21:13.000000,2026-02-26 13:28:13.000000,2026-02-28 13:28:13.000000,2026-03-03 13:28:13.000000,6.0,7.0
app_743,app_743,16917.53,Business / Equipment,Synapses API,Settled & Funded,0,3,165.0,10.17,2025-10-25 21:55:37.000000,2025-10-25 21:58:37.000000,2025-10-25 22:09:37.000000,2025-10-27 22:09:37.000000,2025-11-01 22:09:37.000000,3.0,11.0
app_744,app_744,116728.97,Personal Loan,Synapses API,Settled & Funded,0,2,94.0,9.01,2026-02-21 01:07:54.000000,2026-02-21 01:15:54.000000,2026-02-21 01:16:54.000000,2026-03-01 01:16:54.000000,2026-03-04 01:16:54.000000,8.0,1.0
app_745,app_745,88235.6,Personal Loan,Organic,Project Neo Matched,0,4,15.0,7.29,2025-06-25 18:07:57.000000,2025-06-25 18:15:57.000000,2025-06-25 18:21:57.000000,,,8.0,6.0
app_746,app_746,111844.9,Personal Loan,Synapses API,Settled & Funded,0,2,15.0,11.57,2025-10-12 01:45:11.000000,2025-10-12 01:51:11.000000,2025-10-12 01:59:11.000000,2025-10-14 01:59:11.000000,2025-10-19 01:59:11.000000,6.0,8.0
app_747,app_747,126032.06,Home Loan,Synapses API,Settled & Funded,1,4,105.0,8.89,2025-03-20 10:33:05.000000,2025-03-20 10:34:05.000000,2025-03-20 10:45:05.000000,2025-04-02 10:45:05.000000,2025-04-04 10:45:05.000000,1.0,11.0
app_748,app_748,55612.25,Personal Loan,TikTok/Meta Ads,Settled & Funded,1,1,218.0,11.18,2025-08-15 09:28:13.000000,2025-08-15 09:31:13.000000,2025-08-15 09:32:13.000000,2025-08-17 09:32:13.000000,2025-08-22 09:32:13.000000,3.0,1.0
app_749,app_749,80031.59,Business / Equipment,Organic,Project Neo Matched,0,1,117.0,10.19,2025-12-18 11:55:25.000000,2025-12-18 12:00:25.000000,2025-12-18 12:01:25.000000,,,5.0,1.0
app_750,app_750,64985.0,Personal Loan,Mortgage Broker,Settled & Funded,1,2,220.0,6.11,2025-08-30 15:57:02.000000,2025-08-30 16:00:02.000000,2025-08-30 16:03:02.000000,2025-09-11 16:03:02.000000,2025-09-13 16:03:02.000000,3.0,3.0
app_751,app_751,78408.19,Home Loan,Organic,Lender Approved,0,1,186.0,5.91,2025-11-09 14:17:08.000000,2025-11-09 14:24:08.000000,2025-11-09 14:35:08.000000,2025-11-19 14:35:08.000000,,7.0,11.0
app_752,app_752,140761.31,Home Loan,TikTok/Meta Ads,Inquiry Started,0,0,,,2026-01-18 07:26:14.000000,,,,,,
app_753,app_753,78817.51,Personal Loan,Synapses API,Inquiry Started,0,0,,,2026-02-05 20:44:52.000000,,,,,,
app_754,app_754,74494.88,Personal Loan,TikTok/Meta Ads,Settled & Funded,1,4,170.0,11.57,2025-09-01 10:09:47.000000,2025-09-01 10:12:47.000000,2025-09-01 10:24:47.000000,2025-09-09 10:24:47.000000,2025-09-14 10:24:47.000000,3.0,12.0
app_755,app_755,113174.93,Home Loan,TikTok/Meta Ads,Settled & Funded,0,4,225.0,5.18,2026-03-05 09:55:53.000000,2026-03-05 09:59:53.000000,2026-03-05 10:09:53.000000,2026-03-18 10:09:53.000000,2026-03-25 10:09:53.000000,4.0,10.0
app_756,app_756,103294.46,Personal Loan,Synapses API,Project Neo Matched,0,1,224.0,5.54,2025-12-27 00:06:27.000000,2025-12-27 00:12:27.000000,2025-12-27 00:19:27.000000,,,6.0,7.0
app_757,app_757,9003.98,Personal Loan,Organic,Lender Approved,1,3,110.0,7.2,2025-04-03 01:56:57.000000,2025-04-03 02:01:57.000000,2025-04-03 02:15:57.000000,2025-04-15 02:15:57.000000,,5.0,14.0
app_758,app_758,65506.79,Personal Loan,Organic,Settled & Funded,0,4,69.0,5.76,2025-04-06 19:51:52.000000,2025-04-06 19:52:52.000000,2025-04-06 19:53:52.000000,2025-04-19 19:53:52.000000,2025-04-20 19:53:52.000000,1.0,1.0
app_759,app_759,114920.74,Personal Loan,Synapses API,Project Neo Matched,1,4,150.0,12.48,2025-09-12 06:13:10.000000,2025-09-12 06:15:10.000000,2025-09-12 06:20:10.000000,,,2.0,5.0
app_760,app_760,120177.39,Business / Equipment,Synapses API,Lender Approved,0,3,226.0,8.62,2025-09-07 09:17:23.000000,2025-09-07 09:21:23.000000,2025-09-07 09:23:23.000000,2025-09-12 09:23:23.000000,,4.0,2.0
app_761,app_761,46688.17,Home Loan,Organic,Lender Approved,1,3,9.0,6.73,2026-01-23 04:31:20.000000,2026-01-23 04:39:20.000000,2026-01-23 04:50:20.000000,2026-02-03 04:50:20.000000,,8.0,11.0
app_762,app_762,142440.07,Home Loan,Organic,Lender Approved,0,4,202.0,7.56,2025-03-23 20:47:56.000000,2025-03-23 20:55:56.000000,2025-03-23 21:07:56.000000,2025-03-26 21:07:56.000000,,8.0,12.0
app_763,app_763,49398.7,Car / Asset Finance,TikTok/Meta Ads,Settled & Funded,1,4,158.0,9.92,2025-04-18 02:54:53.000000,2025-04-18 02:55:53.000000,2025-04-18 03:08:53.000000,2025-04-29 03:08:53.000000,2025-05-06 03:08:53.000000,1.0,13.0
app_764,app_764,7152.21,Business / Equipment,TikTok/Meta Ads,Settled & Funded,0,3,204.0,11.5,2025-05-30 15:59:29.000000,2025-05-30 16:09:29.000000,2025-05-30 16:24:29.000000,2025-06-01 16:24:29.000000,2025-06-05 16:24:29.000000,10.0,15.0
app_765,app_765,24053.58,Home Loan,Mortgage Broker,Project Neo Matched,0,1,74.0,7.84,2025-04-06 03:38:46.000000,2025-04-06 03:41:46.000000,2025-04-06 03:54:46.000000,,,3.0,13.0
app_766,app_766,105575.51,Personal Loan,Organic,Settled & Funded,0,4,93.0,9.42,2026-02-19 19:57:31.000000,2026-02-19 20:01:31.000000,2026-02-19 20:04:31.000000,2026-02-26 20:04:31.000000,2026-03-03 20:04:31.000000,4.0,3.0
app_767,app_767,144641.24,Business / Equipment,Organic,Inquiry Started,1,0,,,2025-09-30 19:26:55.000000,,,,,,
app_768,app_768,26363.94,Personal Loan,TikTok/Meta Ads,Lender Approved,0,4,52.0,8.97,2025-07-14 12:13:04.000000,2025-07-14 12:20:04.000000,2025-07-14 12:31:04.000000,2025-07-16 12:31:04.000000,,7.0,11.0
app_769,app_769,82439.35,Car / Asset Finance,TikTok/Meta Ads,Settled & Funded,0,4,167.0,11.2,2025-10-04 03:18:26.000000,2025-10-04 03:24:26.000000,2025-10-04 03:26:26.000000,2025-10-13 03:26:26.000000,2025-10-16 03:26:26.000000,6.0,2.0
